file_name,y_min,y_max,y_mean,y_std,zcr_mean,zcr_min,zcr_max,spec_cent_min,spec_cent_mean,spec_roll_min,spec_roll_mean,rms_mean,flat_mean,flat_max,amp_mean,amp_min,melspec_mean,melspec_std,class
0_dB_valve/valve/id_00/normal/00000773.wav,-0.07843245,0.083072014,2.846902e-06,0.0050923,0.027838828668793503,0.0078125,0.19873046875,534.4625685244021,842.7634555324726,861.328125,1565.728660636601,0.0049878927,0.00013342751,0.0021370419,0.012550961,0.005412684,0.005789026,0.034216333,0
0_dB_valve/valve/id_00/normal/00000632.wav,-0.074639566,0.091592744,-7.31934e-07,0.004905893,0.07721188007540604,0.02880859375,0.21435546875,1289.8427084593502,1608.0879915498772,2680.8837890625,3643.1331908896464,0.004762094,0.0004877995,0.0059829187,0.01408877,0.0069505074,0.005223491,0.029242432,0
0_dB_valve/valve/id_00/normal/00000238.wav,-0.067114025,0.08365949,2.9855724e-07,0.005200002,0.05827200551044084,0.03173828125,0.20068359375,893.401721169561,1333.155533096204,1819.5556640625,2813.1306305285675,0.0051008356,0.0004018573,0.0043319007,0.01599518,0.008361409,0.0057004006,0.019618342,0
0_dB_valve/valve/id_00/normal/00000148.wav,-0.074049324,0.082879215,-2.335126e-06,0.005244022,0.06371673796403712,0.03369140625,0.19775390625,926.3092153592075,1352.0089464982377,1894.921875,2786.0767337949537,0.005138133,0.00040792947,0.005724376,0.01606909,0.0055116354,0.005686036,0.017246233,0
0_dB_valve/valve/id_00/normal/00000388.wav,-0.06456849,0.07507228,-7.828104e-08,0.005326334,0.06967807424593968,0.029296875,0.1875,1269.8653583875393,1674.0073153834162,2390.185546875,3908.8259384969547,0.0052186097,0.0004833822,0.0050765467,0.015525619,0.00786932,0.006104852,0.029943407,0
0_dB_valve/valve/id_00/normal/00000092.wav,-0.06046285,0.06820628,1.08434435e-07,0.004393049,0.08009511854698376,0.0419921875,0.19482421875,1248.8900733500557,1661.7507774411183,2024.12109375,3387.8323371338456,0.0042633046,0.000549724,0.007117477,0.013313074,0.007063839,0.0039014062,0.014980944,0
0_dB_valve/valve/id_00/normal/00000015.wav,-0.065439686,0.081072666,-2.4690982e-07,0.0045040078,0.09799612093967518,0.03271484375,0.23974609375,942.2425283135178,1671.0046875407133,1744.189453125,3233.8524484302493,0.004263131,0.00078071846,0.016577672,0.014083942,0.0058787256,0.0036672119,0.008163223,0
0_dB_valve/valve/id_00/normal/00000191.wav,-0.061419833,0.07029534,-1.0802211e-06,0.0050941953,0.05773500942575406,0.02392578125,0.1904296875,871.173704866337,1437.780030102986,1722.65625,3033.73355024652,0.0049706292,0.00046267943,0.02254499,0.01433197,0.00747136,0.0053898105,0.023228256,0
0_dB_valve/valve/id_00/normal/00000970.wav,-0.0649522,0.085630395,-1.8140988e-06,0.004736969,0.0761832040313225,0.02734375,0.234375,959.1454767211203,1304.8550289803995,1614.990234375,2523.131842734919,0.004603786,0.00037906284,0.004165386,0.01403842,0.006611476,0.004719979,0.014474397,0
0_dB_valve/valve/id_00/normal/00000933.wav,-0.06591303,0.07627012,4.95566e-07,0.005026808,0.0549854535237819,0.021484375,0.1953125,953.397115679024,1212.4276357826234,1905.6884765625,2549.486285074681,0.0049742367,0.00031233183,0.0024279568,0.014172541,0.009218493,0.005591413,0.016024664,0
0_dB_valve/valve/id_00/normal/00000150.wav,-0.06597502,0.08405772,1.3122354e-06,0.005259923,0.06303359737529002,0.03125,0.2099609375,1019.0116867892078,1382.5646529427106,2067.1875,2922.3704185397332,0.005153421,0.0004341486,0.0043205903,0.015945086,0.007269492,0.005743114,0.017090604,0
