file_name,y_min,y_max,y_mean,y_std,zcr_mean,zcr_min,zcr_max,spec_cent_min,spec_cent_mean,spec_roll_min,spec_roll_mean,rms_mean,flat_mean,flat_max,amp_mean,amp_min,melspec_mean,melspec_std,class
0_dB_pump/pump/id_00/normal/00000773.wav,-0.031028686,0.027333869,-1.0243083e-06,0.005067816,0.0783198593387471,0.03466796875,0.10986328125,1165.865142781935,1490.294722935139,2121.0205078125,3082.1957475348026,0.0050316583,0.0004706486,0.0056019104,0.014498624,0.008486832,0.0058009215,0.016070325,0
0_dB_pump/pump/id_00/normal/00000632.wav,-0.02379391,0.034020822,-1.6780126e-07,0.005452468,0.07660237819025523,0.041015625,0.099609375,1161.5775078408717,1493.3037060301908,2077.9541015625,3209.046797962587,0.005439069,0.0005312611,0.009018791,0.015553661,0.010189114,0.006714591,0.016513335,0
0_dB_pump/pump/id_00/normal/00000238.wav,-0.02270892,0.02420667,-1.2720012e-06,0.0052263592,0.06766830408932714,0.0234375,0.10205078125,1126.5864514479385,1550.0102209868526,2487.0849609375,3601.990284222738,0.005209716,0.0004899569,0.0062663155,0.0146649955,0.009572173,0.006220793,0.022148183,0
0_dB_pump/pump/id_00/normal/00000148.wav,-0.041375738,0.036947496,-4.4550674e-07,0.0058653774,0.08724487021461717,0.0341796875,0.12548828125,1280.8746791205394,1687.8398091553474,2659.3505859375,3628.8443368438225,0.005833797,0.0006330678,0.006442932,0.017364465,0.009566646,0.007526824,0.020908602,0
0_dB_pump/pump/id_00/normal/00000388.wav,-0.022065064,0.022523412,-6.515116e-07,0.005028175,0.0837963130800464,0.037109375,0.11669921875,1362.5094642095173,1713.623128256436,2896.2158203125,3777.728200677929,0.0049985084,0.0006731582,0.015976567,0.014255141,0.009090155,0.005713709,0.01855932,0
0_dB_pump/pump/id_00/normal/00000092.wav,-0.032016315,0.03135416,5.174716e-07,0.005163381,0.14466153386020883,0.08349609375,0.189453125,1706.0878334146246,2150.8276794785656,3100.78125,4319.980219511311,0.00513536,0.0013486589,0.01691791,0.016443048,0.009830404,0.0051544127,0.01026595,0
0_dB_pump/pump/id_00/normal/00000015.wav,-0.030689318,0.036498684,2.5975757e-07,0.0059541566,0.0840761401537123,0.0390625,0.13818359375,1213.6373841654834,1716.4900296458466,2411.71875,3667.7639777588456,0.005883294,0.00069346646,0.015919311,0.017277384,0.009837875,0.0077936435,0.029024784,0
0_dB_pump/pump/id_00/normal/00000191.wav,-0.05116316,0.03882715,-1.0373333e-06,0.0059304666,0.08345644214037123,0.0439453125,0.15771484375,1189.6769254018488,1672.7189999282923,2325.5859375,3604.763121284078,0.005880273,0.00065270765,0.01627753,0.017316686,0.010026265,0.0076785535,0.023714025,0
0_dB_pump/pump/id_00/normal/00000995.wav,-0.022992043,0.028299477,4.8127197e-07,0.005186708,0.0809697197650812,0.044921875,0.11328125,1256.0060274695188,1613.0602355611693,2390.185546875,3444.6130456061487,0.005170234,0.0005499813,0.010690456,0.014902655,0.007968151,0.0060839914,0.017416332,0
0_dB_pump/pump/id_00/normal/00000970.wav,-0.027258433,0.032503933,-2.108426e-06,0.0056600263,0.06636886419663574,0.02880859375,0.1484375,1086.9166418566333,1423.7577300107716,2121.0205078125,3071.2043213457077,0.005642796,0.00045811565,0.008046495,0.016009022,0.010320206,0.0072305645,0.019920595,0
0_dB_pump/pump/id_00/normal/00000933.wav,-0.026638838,0.02715643,2.1347468e-07,0.0055308905,0.07556124021171694,0.0341796875,0.12890625,1273.289282009636,1663.0324941498845,2616.2841796875,3655.448584324246,0.0055058086,0.0005663673,0.007882801,0.015463942,0.009932185,0.006938872,0.025678013,0
0_dB_pump/pump/id_00/normal/00000150.wav,-0.032034773,0.036932632,6.096075e-08,0.0060404106,0.0814670642401392,0.04296875,0.1181640625,1409.159197010919,1774.914299967023,2551.6845703125,3801.659533153277,0.0059991856,0.0006475093,0.017928421,0.017712515,0.0107108755,0.008125065,0.032617047,0
0_dB_pump/pump/id_00/normal/00000808.wav,-0.026367491,0.027866002,1.0408404e-06,0.005374011,0.05890869707076566,0.02099609375,0.09375,1043.6301691125357,1308.143383925756,1798.0224609375,2769.040023201856,0.0053478414,0.00034932152,0.003910376,0.0146904085,0.009518964,0.006650425,0.021590078,0
0_dB_pump/pump/id_00/normal/00000054.wav,-0.03461313,0.039975636,1.7436885e-06,0.0058372645,0.08226915965777262,0.04345703125,0.1201171875,1158.8440377060713,1679.5313676909636,2088.720703125,3649.478241462442,0.005810582,0.0005894528,0.0055261366,0.017050913,0.010328932,0.007531876,0.022371834,0
0_dB_pump/pump/id_00/normal/00000358.wav,-0.021786854,0.024161384,-1.3587857e-06,0.0051874123,0.06824835049303944,0.0380859375,0.10546875,1178.6976073447847,1541.9377753003319,2390.185546875,3534.0432859628772,0.0051671406,0.00051108614,0.0045160633,0.014509738,0.007384295,0.0061177798,0.020284697,0
0_dB_pump/pump/id_00/normal/00000350.wav,-0.023423666,0.025186993,-1.1796865e-06,0.0054206774,0.073735000362529,0.03271484375,0.1025390625,1236.8890606287773,1543.3011604778515,2637.8173828125,3441.8152280307427,0.005409864,0.0005694084,0.011186735,0.01544491,0.0098031685,0.006610041,0.01846696,0
0_dB_pump/pump/id_00/normal/00000896.wav,-0.02282211,0.028758794,-9.820541e-07,0.00499396,0.08970213710846868,0.0556640625,0.14990234375,1385.7869789481172,1643.733240110374,2400.9521484375,3395.051705698956,0.004973407,0.0006403959,0.0077321166,0.014853418,0.009748157,0.0054517523,0.014063731,0
0_dB_pump/pump/id_00/normal/00000052.wav,-0.042199254,0.033585865,-1.1370125e-06,0.005710936,0.09714644359048724,0.06005859375,0.1357421875,1386.2956806288114,1786.3226979845797,2594.7509765625,3710.9802670932427,0.0056878673,0.00075028517,0.024619028,0.017329166,0.011749336,0.007046299,0.017825082,0
0_dB_pump/pump/id_00/normal/00000751.wav,-0.034250308,0.03055642,2.6748608e-06,0.0054687043,0.06120962333236659,0.02197265625,0.1005859375,1005.5532387678693,1324.5130910436264,1927.2216796875,2799.3913477921983,0.0054481076,0.00037086543,0.003771373,0.015053701,0.009066899,0.0067598904,0.020468973,0
0_dB_pump/pump/id_00/normal/00000944.wav,-0.024622835,0.026364064,-2.148758e-06,0.005613524,0.0713649670098608,0.0361328125,0.10302734375,1180.20745738763,1481.135601765169,2433.251953125,3205.4995649651974,0.005601524,0.0005064379,0.009165153,0.016233642,0.009763324,0.007052867,0.018714773,0
0_dB_pump/pump/id_00/normal/00000669.wav,-0.03362506,0.024557535,1.1044646e-06,0.005738727,0.05185524216937355,0.017578125,0.09130859375,956.9029478285644,1286.4082937464366,1787.255859375,2798.142322088892,0.005690675,0.00029820905,0.0013434532,0.015096884,0.00954281,0.007633094,0.032952785,0
0_dB_pump/pump/id_00/normal/00000220.wav,-0.022770735,0.024745898,4.1898755e-08,0.004859309,0.0914989214762181,0.05078125,0.12744140625,1390.319911857686,1733.4137577116867,2659.3505859375,3779.027187409368,0.004839138,0.00071537343,0.014096047,0.014285674,0.00886326,0.005197478,0.014911495,0
0_dB_pump/pump/id_00/normal/00000378.wav,-0.028252693,0.024930587,-9.856395e-07,0.005433422,0.07005533098897912,0.02392578125,0.10302734375,1224.2800698320693,1511.965770739887,2637.8173828125,3401.7714639827436,0.0054223295,0.0005173719,0.014788943,0.015109641,0.009915181,0.006694809,0.020238081,0
